"Country or Area Code","Country or Area","Year","Value"
"TGO","Togo","2005","433635"
"TGO","Togo","2004","332565"
"TGO","Togo","2003","243613"
"TGO","Togo","2002","170000"
"TGO","Togo","2001","95000"
"TGO","Togo","2000","50000"
"TGO","Togo","1999","17000"
"TGO","Togo","1998","7500"
"TGO","Togo","1997","2995"
"TGO","Togo","1996","0"
"TGO","Togo","1995","0"
"TGO","Togo","1994","0"
"TGO","Togo","1993","0"
"TGO","Togo","1992","0"
"TGO","Togo","1991","0"
"TGO","Togo","1990","0"
"TGO","Togo","1989","0"
"TGO","Togo","1988","0"
"TGO","Togo","1987","0"
"TGO","Togo","1986","0"
"TGO","Togo","1985","0"
"TGO","Togo","1984","0"
"TGO","Togo","1983","0"
"TGO","Togo","1982","0"
"TGO","Togo","1981","0"
"TGO","Togo","1980","0"
"TGO","Togo","1979","0"
"TGO","Togo","1978","0"
"TGO","Togo","1977","0"
"TGO","Togo","1976","0"
"TGO","Togo","1975","0"
"TGO","Togo","1970","0"
"TGO","Togo","1965","0"
"TGO","Togo","1960","0"
"TON","Tonga","2008","50472"
"TON","Tonga","2007","46525"
"TON","Tonga","2006","30051"
"TON","Tonga","2005","29872"
"TON","Tonga","2004","16400"
"TON","Tonga","2003","11200"
"TON","Tonga","2002","3354"
"TON","Tonga","2001","236"
"TON","Tonga","2000","180"
"TON","Tonga","1999","140"
"TON","Tonga","1998","130"
"TON","Tonga","1997","120"
"TON","Tonga","1996","302"
"TON","Tonga","1995","300"
"TON","Tonga","1994","0"
"TON","Tonga","1993","0"
"TON","Tonga","1992","0"
"TON","Tonga","1991","0"
"TON","Tonga","1990","0"
"TON","Tonga","1989","0"
"TON","Tonga","1988","0"
"TON","Tonga","1987","0"
"TON","Tonga","1986","0"
"TON","Tonga","1985","0"
"TON","Tonga","1984","0"
"TON","Tonga","1983","0"
"TON","Tonga","1982","0"
"TON","Tonga","1981","0"
"TON","Tonga","1980","0"
"TON","Tonga","1979","0"
"TON","Tonga","1978","0"
"TON","Tonga","1977","0"
"TON","Tonga","1976","0"
"TON","Tonga","1975","0"
"TON","Tonga","1970","0"
"TON","Tonga","1965","0"
"TON","Tonga","1960","0"
"TTO","Trinidad and Tobago","2007","1509800"
"TTO","Trinidad and Tobago","2006","1518800"
"TTO","Trinidad and Tobago","2005","924100"
"TTO","Trinidad and Tobago","2004","651189"
"TTO","Trinidad and Tobago","2003","336352"
"TTO","Trinidad and Tobago","2002","262772"
"TTO","Trinidad and Tobago","2001","256106"
"TTO","Trinidad and Tobago","2000","161860"
"TTO","Trinidad and Tobago","1999","38659"
"TTO","Trinidad and Tobago","1998","26307"
"TTO","Trinidad and Tobago","1997","17140"
"TTO","Trinidad and Tobago","1996","9534"
"TTO","Trinidad and Tobago","1995","6353"
"TTO","Trinidad and Tobago","1994","2599"
"TTO","Trinidad and Tobago","1993","1679"
"TTO","Trinidad and Tobago","1992","1277"
"TTO","Trinidad and Tobago","1991","426"
"TTO","Trinidad and Tobago","1990","0"
"TTO","Trinidad and Tobago","1989","0"
"TTO","Trinidad and Tobago","1988","0"
"TTO","Trinidad and Tobago","1987","0"
"TTO","Trinidad and Tobago","1986","0"
"TTO","Trinidad and Tobago","1985","0"
"TTO","Trinidad and Tobago","1984","0"
"TTO","Trinidad and Tobago","1983","0"
"TTO","Trinidad and Tobago","1982","0"
"TTO","Trinidad and Tobago","1981","0"
"TTO","Trinidad and Tobago","1980","0"
"TTO","Trinidad and Tobago","1979","0"
"TTO","Trinidad and Tobago","1978","0"
"TTO","Trinidad and Tobago","1977","0"
"TTO","Trinidad and Tobago","1976","0"
"TTO","Trinidad and Tobago","1975","0"
"TTO","Trinidad and Tobago","1970","0"
"TTO","Trinidad and Tobago","1965","0"
"TTO","Trinidad and Tobago","1960","0"
"TUN","Tunisia","2008","8569312"
"TUN","Tunisia","2007","7842619"
"TUN","Tunisia","2006","7339047"
"TUN","Tunisia","2005","5680726"
"TUN","Tunisia","2004","3735695"
"TUN","Tunisia","2003","1917530"
"TUN","Tunisia","2002","574334"
"TUN","Tunisia","2001","389208"
"TUN","Tunisia","2000","119165"
"TUN","Tunisia","1999","55258"
"TUN","Tunisia","1998","38998"
"TUN","Tunisia","1997","7656"
"TUN","Tunisia","1996","6500"
"TUN","Tunisia","1995","3185"
"TUN","Tunisia","1994","2709"
"TUN","Tunisia","1993","2269"
"TUN","Tunisia","1992","1974"
"TUN","Tunisia","1991","1239"
"TUN","Tunisia","1990","953"
"TUN","Tunisia","1989","636"
"TUN","Tunisia","1988","401"
"TUN","Tunisia","1987","224"
"TUN","Tunisia","1984","0"
"TUN","Tunisia","1983","0"
"TUN","Tunisia","1982","0"
"TUN","Tunisia","1981","0"
"TUN","Tunisia","1980","0"
"TUN","Tunisia","1979","0"
"TUN","Tunisia","1978","0"
"TUN","Tunisia","1977","0"
"TUN","Tunisia","1976","0"
"TUN","Tunisia","1975","0"
"TUN","Tunisia","1970","0"
"TUN","Tunisia","1965","0"
"TUN","Tunisia","1960","0"
"TUR","Turkey","2008","6.582411E+07"
"TUR","Turkey","2007","6.197581E+07"
"TUR","Turkey","2006","5.26627E+07"
"TUR","Turkey","2005","4.360896E+07"
"TUR","Turkey","2004","3.470755E+07"
"TUR","Turkey","2003","2.788754E+07"
"TUR","Turkey","2002","2.332312E+07"
"TUR","Turkey","2001","1.95729E+07"
"TUR","Turkey","2000","1.613341E+07"
"TUR","Turkey","1999","8121517"
"TUR","Turkey","1998","3506127"
"TUR","Turkey","1997","1609809"
"TUR","Turkey","1996","806339"
"TUR","Turkey","1995","437130"
"TUR","Turkey","1994","174779"
"TUR","Turkey","1993","84187"
"TUR","Turkey","1992","61395"
"TUR","Turkey","1991","47828"
"TUR","Turkey","1990","31809"
"TUR","Turkey","1989","15606"
"TUR","Turkey","1988","9846"
"TUR","Turkey","1987","5101"
"TUR","Turkey","1986","365"
"TUR","Turkey","1985","0"
"TUR","Turkey","1984","0"
"TUR","Turkey","1983","0"
"TUR","Turkey","1982","0"
"TUR","Turkey","1981","0"
"TUR","Turkey","1980","0"
"TUR","Turkey","1979","0"
"TUR","Turkey","1978","0"
"TUR","Turkey","1977","0"
"TUR","Turkey","1976","0"
"TUR","Turkey","1975","0"
"TUR","Turkey","1970","0"
"TUR","Turkey","1965","0"
"TUR","Turkey","1960","0"
"TKM","Turkmenistan","2007","347600"
"TKM","Turkmenistan","2006","216868"
"TKM","Turkmenistan","2005","105000"
"TKM","Turkmenistan","2004","50100"
"TKM","Turkmenistan","2003","9187"
"TKM","Turkmenistan","2002","8173"
"TKM","Turkmenistan","2001","8173"
"TKM","Turkmenistan","2000","7500"
"TKM","Turkmenistan","1999","4000"
"TKM","Turkmenistan","1998","3000"
"TKM","Turkmenistan","1997","2500"
"TKM","Turkmenistan","1996","0"
"TKM","Turkmenistan","1995","0"
"TKM","Turkmenistan","1994","0"
"TKM","Turkmenistan","1993","0"
"TKM","Turkmenistan","1992","0"
"TKM","Turkmenistan","1991","0"
"TKM","Turkmenistan","1990","0"
"TKM","Turkmenistan","1989","0"
"TKM","Turkmenistan","1988","0"
"TKM","Turkmenistan","1987","0"
"TKM","Turkmenistan","1986","0"
"TKM","Turkmenistan","1985","0"
"TKM","Turkmenistan","1984","0"
"TKM","Turkmenistan","1983","0"
"TKM","Turkmenistan","1982","0"
"TKM","Turkmenistan","1981","0"
"TKM","Turkmenistan","1980","0"
"TKM","Turkmenistan","1979","0"
"TKM","Turkmenistan","1978","0"
"TKM","Turkmenistan","1977","0"
"TKM","Turkmenistan","1976","0"
"TKM","Turkmenistan","1975","0"
"TKM","Turkmenistan","1970","0"
"TKM","Turkmenistan","1965","0"
"TKM","Turkmenistan","1960","0"
"TUV","Tuvalu","2007","1800"
"TUV","Tuvalu","2006","1600"
"TUV","Tuvalu","2005","1300"
"TUV","Tuvalu","2004","500"
"TUV","Tuvalu","2003","0"
"TUV","Tuvalu","2002","0"
"TUV","Tuvalu","2001","0"
"TUV","Tuvalu","2000","0"
"TUV","Tuvalu","1999","0"
"TUV","Tuvalu","1998","0"
"TUV","Tuvalu","1997","0"
"TUV","Tuvalu","1996","0"
"TUV","Tuvalu","1995","0"
"TUV","Tuvalu","1994","0"
"TUV","Tuvalu","1993","0"
"TUV","Tuvalu","1992","0"
"TUV","Tuvalu","1991","0"
"TUV","Tuvalu","1990","0"
"TUV","Tuvalu","1989","0"
"TUV","Tuvalu","1988","0"
"TUV","Tuvalu","1987","0"
"TUV","Tuvalu","1986","0"
"TUV","Tuvalu","1985","0"
"TUV","Tuvalu","1984","0"
"TUV","Tuvalu","1983","0"
"TUV","Tuvalu","1982","0"
"TUV","Tuvalu","1981","0"
"TUV","Tuvalu","1980","0"
"TUV","Tuvalu","1979","0"
"TUV","Tuvalu","1978","0"
"TUV","Tuvalu","1977","0"
"TUV","Tuvalu","1976","0"
"TUV","Tuvalu","1975","0"
"TUV","Tuvalu","1970","0"
"TUV","Tuvalu","1965","0"
"TUV","Tuvalu","1960","0"
"UGA","Uganda","2008","8554864"
"UGA","Uganda","2007","4195278"
"UGA","Uganda","2006","2008818"
"UGA","Uganda","2005","1315300"
"UGA","Uganda","2004","1165035"
"UGA","Uganda","2003","776169"
"UGA","Uganda","2002","393310"
"UGA","Uganda","2001","283520"
"UGA","Uganda","2000","126913"
"UGA","Uganda","1999","56358"
"UGA","Uganda","1998","30000"
"UGA","Uganda","1997","5000"
"UGA","Uganda","1996","4000"
"UGA","Uganda","1995","1747"
"UGA","Uganda","1994","0"
"UGA","Uganda","1993","0"
"UGA","Uganda","1992","0"
"UGA","Uganda","1991","0"
"UGA","Uganda","1990","0"
"UGA","Uganda","1989","0"
"UGA","Uganda","1988","0"
"UGA","Uganda","1987","0"
"UGA","Uganda","1986","0"
"UGA","Uganda","1985","0"
"UGA","Uganda","1984","0"
"UGA","Uganda","1983","0"
"UGA","Uganda","1982","0"
"UGA","Uganda","1981","0"
"UGA","Uganda","1980","0"
"UGA","Uganda","1979","0"
"UGA","Uganda","1978","0"
"UGA","Uganda","1977","0"
"UGA","Uganda","1976","0"
"UGA","Uganda","1975","0"
"UGA","Uganda","1970","0"
"UGA","Uganda","1965","0"
"UGA","Uganda","1960","0"
"UKR","Ukraine","2008","5.569446E+07"
"UKR","Ukraine","2007","5.52404E+07"
"UKR","Ukraine","2006","4.89873E+07"
"UKR","Ukraine","2005","3.00135E+07"
"UKR","Ukraine","2004","1.3735E+07"
"UKR","Ukraine","2003","6498423"
"UKR","Ukraine","2002","3692700"
"UKR","Ukraine","2001","2224600"
"UKR","Ukraine","2000","818524"
"UKR","Ukraine","1999","216567"
"UKR","Ukraine","1998","115500"
"UKR","Ukraine","1997","57200"
"UKR","Ukraine","1996","30000"
"UKR","Ukraine","1995","14000"
"UKR","Ukraine","1994","5000"
"UKR","Ukraine","1993","65"
"UKR","Ukraine","1992","0"
"UKR","Ukraine","1991","0"
"UKR","Ukraine","1990","0"
"UKR","Ukraine","1989","0"
"UKR","Ukraine","1988","0"
"UKR","Ukraine","1987","0"
"UKR","Ukraine","1986","0"
"UKR","Ukraine","1985","0"
"UKR","Ukraine","1984","0"
"UKR","Ukraine","1983","0"
"UKR","Ukraine","1982","0"
"UKR","Ukraine","1981","0"
"UKR","Ukraine","1980","0"
"UKR","Ukraine","1979","0"
"UKR","Ukraine","1978","0"
"UKR","Ukraine","1977","0"
"UKR","Ukraine","1976","0"
"UKR","Ukraine","1975","0"
"UKR","Ukraine","1970","0"
"UKR","Ukraine","1965","0"
"UKR","Ukraine","1960","0"
"ARE","United Arab Emirates","2008","9357735"
"ARE","United Arab Emirates","2007","7731508"
"ARE","United Arab Emirates","2006","5519293"
"ARE","United Arab Emirates","2005","4534143"
"ARE","United Arab Emirates","2004","3683117"
"ARE","United Arab Emirates","2003","2972331"
"ARE","United Arab Emirates","2002","2428071"
"ARE","United Arab Emirates","2001","1909303"
"ARE","United Arab Emirates","2000","1428115"
"ARE","United Arab Emirates","1999","832267"
"ARE","United Arab Emirates","1998","493278"
"ARE","United Arab Emirates","1997","309373"
"ARE","United Arab Emirates","1996","193834"
"ARE","United Arab Emirates","1995","128968"
"ARE","United Arab Emirates","1994","91488"
"ARE","United Arab Emirates","1993","70586"
"ARE","United Arab Emirates","1992","48919"
"ARE","United Arab Emirates","1991","43008"
"ARE","United Arab Emirates","1990","33578"
"ARE","United Arab Emirates","1989","24946"
"ARE","United Arab Emirates","1988","13823"
"ARE","United Arab Emirates","1987","13711"
"ARE","United Arab Emirates","1986","11191"
"ARE","United Arab Emirates","1985","7924"
"ARE","United Arab Emirates","1984","4936"
"ARE","United Arab Emirates","1983","3564"
"ARE","United Arab Emirates","1982","2330"
"GBR","United Kingdom","2008","7.556544E+07"
"GBR","United Kingdom","2007","7.322417E+07"
"GBR","United Kingdom","2006","6.976493E+07"
"GBR","United Kingdom","2005","6.547166E+07"
"GBR","United Kingdom","2004","5.968792E+07"
"GBR","United Kingdom","2003","5.425622E+07"
"GBR","United Kingdom","2002","4.9228E+07"
"GBR","United Kingdom","2001","4.6283E+07"
"GBR","United Kingdom","2000","4.3452E+07"
"GBR","United Kingdom","1999","2.7185E+07"
"GBR","United Kingdom","1998","1.4878E+07"
"GBR","United Kingdom","1997","8841000"
"GBR","United Kingdom","1996","7248355"
"GBR","United Kingdom","1995","5735785"
"GBR","United Kingdom","1994","3940000"
"GBR","United Kingdom","1993","2268000"
"GBR","United Kingdom","1992","1507000"
"GBR","United Kingdom","1991","1260000"
"GBR","United Kingdom","1990","1114000"
"GBR","United Kingdom","1989","975000"
"GBR","United Kingdom","1988","560000"
"GBR","United Kingdom","1987","290000"
"GBR","United Kingdom","1986","130000"
"GBR","United Kingdom","1985","50000"
"GBR","United Kingdom","1984","0"
"GBR","United Kingdom","1983","0"
"GBR","United Kingdom","1982","0"
"GBR","United Kingdom","1981","0"
"GBR","United Kingdom","1980","0"
"GBR","United Kingdom","1979","0"
"GBR","United Kingdom","1978","0"
"GBR","United Kingdom","1977","0"
"GBR","United Kingdom","1976","0"
"GBR","United Kingdom","1975","0"
"GBR","United Kingdom","1970","0"
"GBR","United Kingdom","1965","0"
"GBR","United Kingdom","1960","0"
"USA","United States","2008","2.705E+08"
"USA","United States","2007","2.63E+08"
"USA","United States","2006","2.418E+08"
"USA","United States","2005","2.13E+08"
"USA","United States","2004","1.84819E+08"
"USA","United States","2003","1.60637E+08"
"USA","United States","2002","1.418E+08"
"USA","United States","2001","1.285E+08"
"USA","United States","2000","1.09478E+08"
"USA","United States","1999","8.6047E+07"
"USA","United States","1998","6.920932E+07"
"USA","United States","1997","5.531229E+07"
"USA","United States","1996","4.404299E+07"
"USA","United States","1995","3.378566E+07"
"USA","United States","1994","2.413442E+07"
"USA","United States","1993","1.600946E+07"
"USA","United States","1992","1.103275E+07"
"USA","United States","1991","7557148"
"USA","United States","1990","5283055"
"USA","United States","1989","3508944"
"USA","United States","1988","2069441"
"USA","United States","1987","1230855"
"USA","United States","1986","681825"
"USA","United States","1985","340213"
"USA","United States","1984","91600"
"USA","United States","1980","0"
"USA","United States","1979","0"
"USA","United States","1978","0"
"USA","United States","1977","0"
"USA","United States","1976","0"
"USA","United States","1975","0"
"USA","United States","1970","0"
"USA","United States","1965","0"
"USA","United States","1960","0"
"URY","Uruguay","2008","3507816"
"URY","Uruguay","2007","3004323"
"URY","Uruguay","2006","2330011"
"URY","Uruguay","2005","1154923"
"URY","Uruguay","2004","599768"
"URY","Uruguay","2003","497530"
"URY","Uruguay","2002","513528"
"URY","Uruguay","2001","519991"
"URY","Uruguay","2000","410787"
"URY","Uruguay","1999","319131"
"URY","Uruguay","1998","151341"
"URY","Uruguay","1997","99235"
"URY","Uruguay","1996","78601"
"URY","Uruguay","1995","39904"
"URY","Uruguay","1994","6825"
"URY","Uruguay","1993","4969"
"URY","Uruguay","1992","1712"
"URY","Uruguay","1991","0"
"URY","Uruguay","1990","0"
"URY","Uruguay","1989","0"
"URY","Uruguay","1988","0"
"URY","Uruguay","1987","0"
"URY","Uruguay","1986","0"
"URY","Uruguay","1985","0"
"URY","Uruguay","1984","0"
"URY","Uruguay","1983","0"
"URY","Uruguay","1982","0"
"URY","Uruguay","1981","0"
"URY","Uruguay","1980","0"
"URY","Uruguay","1979","0"
"URY","Uruguay","1978","0"
"URY","Uruguay","1977","0"
"URY","Uruguay","1976","0"
"URY","Uruguay","1975","0"
"URY","Uruguay","1970","0"
"URY","Uruguay","1965","0"
"URY","Uruguay","1960","0"
"UZB","Uzbekistan","2008","1.265007E+07"
"UZB","Uzbekistan","2007","5888175"
"UZB","Uzbekistan","2006","2720005"
"UZB","Uzbekistan","2005","720000"
"UZB","Uzbekistan","2004","544100"
"UZB","Uzbekistan","2003","320815"
"UZB","Uzbekistan","2002","186900"
"UZB","Uzbekistan","2001","128012"
"UZB","Uzbekistan","2000","53128"
"UZB","Uzbekistan","1999","40389"
"UZB","Uzbekistan","1998","26826"
"UZB","Uzbekistan","1997","17232"
"UZB","Uzbekistan","1996","9510"
"UZB","Uzbekistan","1995","3731"
"UZB","Uzbekistan","1994","902"
"UZB","Uzbekistan","1993","500"
"UZB","Uzbekistan","1992","0"
"UZB","Uzbekistan","1991","0"
"UZB","Uzbekistan","1990","0"
"UZB","Uzbekistan","1989","0"
"UZB","Uzbekistan","1988","0"
"UZB","Uzbekistan","1987","0"
"UZB","Uzbekistan","1986","0"
"UZB","Uzbekistan","1985","0"
"UZB","Uzbekistan","1984","0"
"UZB","Uzbekistan","1983","0"
"UZB","Uzbekistan","1982","0"
"UZB","Uzbekistan","1981","0"
"UZB","Uzbekistan","1980","0"
"UZB","Uzbekistan","1979","0"
"UZB","Uzbekistan","1978","0"
"UZB","Uzbekistan","1977","0"
"UZB","Uzbekistan","1976","0"
"UZB","Uzbekistan","1975","0"
"UZB","Uzbekistan","1970","0"
"UZB","Uzbekistan","1965","0"
"UZB","Uzbekistan","1960","0"
"VUT","Vanuatu","2007","26000"
"VUT","Vanuatu","2006","15000"
"VUT","Vanuatu","2005","12692"
"VUT","Vanuatu","2004","10504"
"VUT","Vanuatu","2003","7800"
"VUT","Vanuatu","2002","4900"
"VUT","Vanuatu","2001","350"
"VUT","Vanuatu","2000","365"
"VUT","Vanuatu","1999","300"
"VUT","Vanuatu","1998","220"
"VUT","Vanuatu","1997","207"
"VUT","Vanuatu","1996","154"
"VUT","Vanuatu","1995","121"
"VUT","Vanuatu","1994","64"
"VUT","Vanuatu","1993","0"
"VUT","Vanuatu","1992","0"
"VUT","Vanuatu","1991","0"
"VUT","Vanuatu","1990","0"
"VUT","Vanuatu","1989","0"
"VUT","Vanuatu","1988","0"
"VUT","Vanuatu","1987","0"
"VUT","Vanuatu","1986","0"
"VUT","Vanuatu","1985","0"
"VUT","Vanuatu","1984","0"
"VUT","Vanuatu","1983","0"
"VUT","Vanuatu","1982","0"
"VUT","Vanuatu","1981","0"
"VUT","Vanuatu","1980","0"
"VUT","Vanuatu","1979","0"
"VUT","Vanuatu","1978","0"
"VUT","Vanuatu","1977","0"
"VUT","Vanuatu","1976","0"
"VUT","Vanuatu","1975","0"
"VUT","Vanuatu","1970","0"
"VUT","Vanuatu","1965","0"
"VUT","Vanuatu","1960","0"
"VEN","Venezuela","2008","2.708384E+07"
"VEN","Venezuela","2007","2.382013E+07"
"VEN","Venezuela","2006","1.878947E+07"
"VEN","Venezuela","2005","1.249572E+07"
"VEN","Venezuela","2004","8420980"
"VEN","Venezuela","2003","7015121"
"VEN","Venezuela","2002","6541894"
"VEN","Venezuela","2001","6472584"
"VEN","Venezuela","2000","5447172"
"VEN","Venezuela","1999","3784735"
"VEN","Venezuela","1998","2009757"
"VEN","Venezuela","1997","1071900"
"VEN","Venezuela","1996","581700"
"VEN","Venezuela","1995","403800"
"VEN","Venezuela","1994","319000"
"VEN","Venezuela","1993","182600"
"VEN","Venezuela","1992","78560"
"VEN","Venezuela","1991","16600"
"VEN","Venezuela","1990","7422"
"VEN","Venezuela","1989","3685"
"VEN","Venezuela","1988","1800"
"VEN","Venezuela","1987","0"
"VEN","Venezuela","1986","0"
"VEN","Venezuela","1985","0"
"VEN","Venezuela","1984","0"
"VEN","Venezuela","1983","0"
"VEN","Venezuela","1982","0"
"VEN","Venezuela","1981","0"
"VEN","Venezuela","1980","0"
"VEN","Venezuela","1979","0"
"VEN","Venezuela","1978","0"
"VEN","Venezuela","1977","0"
"VEN","Venezuela","1976","0"
"VEN","Venezuela","1975","0"
"VEN","Venezuela","1970","0"
"VEN","Venezuela","1965","0"
"VEN","Venezuela","1960","0"
"VNM","Viet Nam","2008","7E+07"
"VNM","Viet Nam","2007","2.373021E+07"
"VNM","Viet Nam","2006","1.550541E+07"
"VNM","Viet Nam","2005","9593200"
"VNM","Viet Nam","2004","4960000"
"VNM","Viet Nam","2003","2742000"
"VNM","Viet Nam","2002","1902388"
"VNM","Viet Nam","2001","1251195"
"VNM","Viet Nam","2000","788559"
"VNM","Viet Nam","1999","328671"
"VNM","Viet Nam","1998","222700"
"VNM","Viet Nam","1997","160457"
"VNM","Viet Nam","1996","68910"
"VNM","Viet Nam","1995","23500"
"VNM","Viet Nam","1994","12500"
"VNM","Viet Nam","1993","4060"
"VNM","Viet Nam","1992","800"
"VNM","Viet Nam","1991","0"
"VNM","Viet Nam","1990","0"
"VNM","Viet Nam","1989","0"
"VNM","Viet Nam","1988","0"
"VNM","Viet Nam","1987","0"
"VNM","Viet Nam","1986","0"
"VNM","Viet Nam","1985","0"
"VNM","Viet Nam","1984","0"
